Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,CLV,Purchase_Frequency_Score,Age_Group,Discount_Sensitivity,Dominant_Category,Winter_Spring_Buyer,Review_Rating_Category,Cluster
60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,28,Debit Card,Quarterly,1232,2,Senior,0,Clothing,0,High,3
58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Debit Card,Store Pickup,No,No,36,Venmo,Bi-Weekly,2052,5,Senior,0,Accessories,1,Medium,0
53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Venmo,Next Day Air,No,No,38,PayPal,Quarterly,3724,2,Senior,0,Accessories,0,Medium,2
43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,Credit Card,2-Day Shipping,No,No,32,Bank Transfer,Monthly,2176,4,Middle,0,Accessories,1,Medium,0
32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,PayPal,Express,No,No,42,Debit Card,Weekly,1512,7,Middle,0,Outerwear,0,Medium,3
54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Cash,Express,No,No,22,Debit Card,Bi-Weekly,1562,5,Senior,0,Outerwear,1,Medium,0
47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Venmo,Next Day Air,No,No,22,Venmo,Quarterly,1320,2,Middle,0,Clothing,0,High,3
57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Credit Card,Store Pickup,No,No,31,PayPal,Quarterly,2697,2,Senior,0,Outerwear,0,High,2
63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,PayPal,Express,No,No,28,Credit Card,Monthly,1064,4,Senior,0,Footwear,1,High,0
70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,Credit Card,2-Day Shipping,No,No,40,Debit Card,Weekly,1800,7,Senior,0,Footwear,1,High,0
62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,PayPal,2-Day Shipping,No,No,21,PayPal,Weekly,987,7,Senior,0,Outerwear,0,Low,3
40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Credit Card,Store Pickup,No,No,12,PayPal,Every 3 Months,684,3,Middle,0,Clothing,0,Low,3
25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Debit Card,Free Shipping,No,No,33,Credit Card,Annually,2244,1,Young,0,Accessories,0,Medium,3
19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly,468,6,Young,0,Clothing,0,Medium,3
25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,PayPal,2-Day Shipping,No,No,15,Debit Card,Weekly,1305,7,Young,0,Clothing,0,High,3
21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,PayPal,Standard,No,No,13,Bank Transfer,Annually,442,1,Young,0,Accessories,0,Medium,3
55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Venmo,Standard,No,No,35,Credit Card,Fortnightly,1435,6,Senior,0,Footwear,1,Low,0
34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Credit Card,Next Day Air,No,No,1,Debit Card,Every 3 Months,94,3,Middle,0,Accessories,1,High,0
47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Bank Transfer,Standard,No,No,25,Bank Transfer,Fortnightly,2325,6,Middle,0,Accessories,0,Low,3
27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,Bank Transfer,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,1020,3,Young,0,Clothing,1,High,0
67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Venmo,Next Day Air,No,No,36,Venmo,Quarterly,1512,2,Senior,0,Clothing,0,Low,3
40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Credit Card,Free Shipping,No,No,33,Cash,Weekly,3135,7,Middle,0,Footwear,1,Low,2
53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Cash,Standard,No,No,36,Cash,Fortnightly,3240,6,Senior,0,Accessories,0,Medium,2
24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,Credit Card,2-Day Shipping,No,No,32,PayPal,Annually,3136,1,Young,0,Clothing,1,High,2
47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Venmo,Next Day Air,No,No,21,Venmo,Quarterly,819,2,Middle,0,Accessories,1,High,0
53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Debit Card,Next Day Air,No,No,48,Venmo,Bi-Weekly,3168,5,Senior,0,Footwear,0,Medium,2
47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Cash,Free Shipping,No,No,25,PayPal,Quarterly,575,2,Middle,0,Footwear,1,Medium,0
38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Debit Card,Standard,No,No,32,PayPal,Annually,2336,1,Middle,0,Clothing,1,High,0
48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Debit Card,Standard,No,No,45,PayPal,Every 3 Months,1035,3,Middle,0,Accessories,0,High,3
47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,PayPal,Standard,No,No,4,Cash,Fortnightly,172,6,Middle,0,Clothing,0,High,3
19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,PayPal,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,855,5,Young,0,Clothing,1,High,0
38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Bank Transfer,Standard,No,No,1,Bank Transfer,Weekly,21,7,Middle,0,Footwear,1,Medium,0
57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,PayPal,2-Day Shipping,No,No,12,Cash,Weekly,480,7,Senior,0,Clothing,1,Low,0
70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,Venmo,2-Day Shipping,No,No,18,Venmo,Monthly,1044,4,Senior,0,Clothing,0,Low,3
38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Bank Transfer,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,2064,5,Middle,0,Clothing,0,High,3
35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Credit Card,Free Shipping,No,No,31,PayPal,Annually,2914,1,Middle,0,Clothing,0,High,2
46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Debit Card,Store Pickup,No,No,33,Cash,Every 3 Months,2442,3,Middle,0,Accessories,1,Medium,0
32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Debit Card,Store Pickup,No,No,46,PayPal,Monthly,2346,4,Middle,0,Accessories,0,Medium,3
38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,PayPal,Next Day Air,No,No,41,Debit Card,Bi-Weekly,3403,5,Middle,0,Clothing,1,Medium,2
41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Debit Card,Next Day Air,No,No,41,Venmo,Fortnightly,2788,6,Middle,0,Accessories,1,Medium,2
19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Credit Card,Standard,No,No,9,Bank Transfer,Fortnightly,756,6,Young,0,Accessories,1,High,0
18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,PayPal,Free Shipping,No,No,34,Cash,Annually,1972,1,Young,0,Clothing,0,Low,3
45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Bank Transfer,Express,No,No,21,PayPal,Annually,1932,1,Middle,0,Clothing,1,Medium,0
23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Credit Card,Express,No,No,5,Debit Card,Fortnightly,345,6,Young,0,Clothing,0,Medium,3
60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Credit Card,Free Shipping,No,No,32,PayPal,Weekly,1536,7,Senior,0,Clothing,0,Low,3
52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Bank Transfer,Express,No,No,44,Bank Transfer,Monthly,2640,4,Senior,0,Footwear,1,High,2
42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Venmo,Next Day Air,No,No,46,PayPal,Bi-Weekly,920,5,Middle,0,Footwear,1,High,0
29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Bank Transfer,Express,No,No,42,Credit Card,Every 3 Months,2310,3,Young,0,Clothing,0,High,3
31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Venmo,Express,No,No,50,Credit Card,Bi-Weekly,4400,5,Middle,0,Outerwear,1,Medium,2
30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Venmo,Standard,No,No,33,Venmo,Fortnightly,1584,6,Young,0,Clothing,1,High,0
23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Bank Transfer,Next Day Air,No,No,32,Cash,Quarterly,2368,2,Young,0,Accessories,1,High,0
31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,PayPal,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,1344,5,Middle,0,Outerwear,0,Low,3
40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,PayPal,Next Day Air,No,No,37,Venmo,Every 3 Months,1184,3,Middle,0,Clothing,0,Medium,3
39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Credit Card,Store Pickup,No,No,9,Cash,Fortnightly,882,6,Middle,0,Clothing,0,High,3
28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,6,PayPal,Fortnightly,534,6,Young,0,Clothing,0,Low,3
23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,Cash,2-Day Shipping,No,No,36,Venmo,Quarterly,3492,2,Young,0,Accessories,0,High,2
42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Cash,Store Pickup,No,No,1,Cash,Annually,49,1,Middle,0,Accessories,1,Low,0
68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Fortnightly,2400,6,Senior,0,Clothing,1,Medium,0
24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,Venmo,2-Day Shipping,No,No,44,Debit Card,Quarterly,4004,2,Young,0,Accessories,1,Medium,2
24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Bank Transfer,Express,No,No,9,PayPal,Bi-Weekly,837,5,Young,0,Accessories,1,Low,0
21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Debit Card,Standard,No,No,32,Venmo,Annually,3136,1,Young,0,Accessories,0,High,2
49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Monthly,1148,4,Middle,0,Clothing,0,Low,3
41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Debit Card,Store Pickup,No,No,43,Cash,Quarterly,1591,2,Middle,0,Outerwear,0,High,3
22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Venmo,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,2016,5,Young,0,Accessories,0,Medium,3
42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Cash,Store Pickup,No,No,26,Venmo,Bi-Weekly,2574,5,Middle,0,Clothing,1,Low,2
30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,PayPal,Store Pickup,No,No,2,Cash,Monthly,74,4,Young,0,Clothing,1,High,0
38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,PayPal,Free Shipping,No,No,16,PayPal,Every 3 Months,544,3,Middle,0,Footwear,1,Medium,0
40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Venmo,Express,No,No,50,Debit Card,Every 3 Months,1600,3,Middle,0,Clothing,1,Low,0
55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,6,PayPal,Every 3 Months,138,3,Senior,0,Footwear,1,High,0
37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Venmo,Free Shipping,No,No,20,PayPal,Annually,1560,1,Middle,0,Clothing,1,High,0
41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,PayPal,Next Day Air,No,No,9,Credit Card,Weekly,486,7,Middle,0,Outerwear,1,High,0
38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,PayPal,Express,No,No,47,Credit Card,Bi-Weekly,4418,5,Middle,0,Clothing,0,Medium,2
42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Debit Card,Express,No,No,33,Credit Card,Annually,2475,1,Middle,0,Accessories,1,High,0
26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Venmo,Next Day Air,No,No,46,Cash,Bi-Weekly,3174,5,Young,0,Clothing,0,Medium,2
41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Bank Transfer,Next Day Air,No,No,9,Credit Card,Monthly,315,4,Middle,0,Accessories,1,Medium,0
27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Bank Transfer,Express,No,No,8,PayPal,Monthly,624,4,Young,0,Clothing,1,High,0
61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Debit Card,Standard,No,No,48,Bank Transfer,Quarterly,1392,2,Senior,0,Clothing,0,Medium,3
58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Credit Card,Next Day Air,No,No,2,Cash,Monthly,124,4,Senior,0,Clothing,0,Medium,3
25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Venmo,Next Day Air,No,No,31,PayPal,Weekly,1798,7,Young,0,Clothing,1,High,0
33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,PayPal,2-Day Shipping,No,No,40,Venmo,Monthly,3520,4,Middle,0,Footwear,0,Medium,2
57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Cash,Free Shipping,No,No,35,Venmo,Monthly,2800,4,Senior,0,Accessories,0,Medium,2
39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Monthly,1880,4,Middle,0,Accessories,0,High,3
60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,PayPal,Next Day Air,No,No,27,Debit Card,Every 3 Months,1377,3,Senior,0,Accessories,0,High,3
39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Venmo,Annually,250,1,Middle,0,Clothing,1,High,0
42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,PayPal,Next Day Air,No,No,23,Credit Card,Weekly,828,7,Middle,0,Clothing,0,High,3
53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Venmo,Free Shipping,No,No,32,Cash,Quarterly,2528,2,Senior,0,Clothing,1,Medium,0
20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,Venmo,2-Day Shipping,No,No,6,Debit Card,Monthly,246,4,Young,0,Clothing,1,Medium,0
46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,PayPal,Express,No,No,27,PayPal,Weekly,1836,7,Middle,0,Clothing,0,Low,3
46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,PayPal,Store Pickup,No,No,25,Bank Transfer,Fortnightly,1275,6,Middle,0,Footwear,1,Low,0
69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Debit Card,Next Day Air,No,No,11,Credit Card,Annually,418,1,Senior,0,Accessories,0,Low,3
28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,23,PayPal,Monthly,1058,4,Young,0,Accessories,0,Low,3
42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,Credit Card,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,880,2,Middle,0,Footwear,0,High,3
30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Venmo,Store Pickup,No,No,35,PayPal,Fortnightly,875,6,Young,0,Accessories,0,Medium,3
50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,PayPal,Free Shipping,No,No,45,Debit Card,Every 3 Months,4005,3,Middle,0,Clothing,1,Medium,2
59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,PayPal,Next Day Air,No,No,22,Bank Transfer,Quarterly,1694,2,Senior,0,Clothing,1,Medium,0
54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Credit Card,Express,No,No,18,Debit Card,Quarterly,1692,2,Senior,0,Accessories,0,Low,3
50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Cash,Standard,No,No,20,Debit Card,Weekly,2000,7,Middle,0,Accessories,0,High,3
25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Debit Card,Express,No,No,28,Credit Card,Fortnightly,2688,6,Young,0,Footwear,1,Low,2
41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Credit Card,Store Pickup,No,No,15,Venmo,Bi-Weekly,540,5,Middle,0,Clothing,1,Medium,0
35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Bank Transfer,Store Pickup,No,No,42,Bank Transfer,Fortnightly,1134,6,Middle,0,Accessories,0,Low,3
67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Cash,Store Pickup,No,No,20,Debit Card,Quarterly,1340,2,Senior,0,Accessories,1,Medium,0
33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,PayPal,Store Pickup,No,No,16,Bank Transfer,Fortnightly,1456,6,Middle,0,Clothing,0,Low,3
19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Cash,Store Pickup,No,No,47,Cash,Annually,2914,1,Young,0,Accessories,0,High,2
25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Debit Card,Free Shipping,No,No,34,Credit Card,Annually,2992,1,Young,0,Clothing,0,Low,2
32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,PayPal,Store Pickup,No,No,30,Credit Card,Weekly,1980,7,Middle,0,Clothing,0,High,3
30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Credit Card,Next Day Air,No,No,5,PayPal,Quarterly,325,2,Young,0,Footwear,0,High,3
18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Credit Card,Standard,No,No,38,Cash,Quarterly,950,2,Young,0,Accessories,1,High,0
38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Credit Card,Free Shipping,No,No,18,Credit Card,Annually,1152,1,Middle,0,Accessories,1,High,0
22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Credit Card,Store Pickup,No,No,28,Cash,Annually,2016,1,Young,0,Clothing,1,High,0
40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Venmo,Next Day Air,No,No,42,Credit Card,Fortnightly,3108,6,Middle,0,Accessories,0,High,2
54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Debit Card,Free Shipping,No,No,5,Credit Card,Weekly,250,7,Senior,0,Accessories,0,Medium,3
70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Bank Transfer,Express,No,No,50,Venmo,Monthly,4850,4,Senior,0,Clothing,0,Medium,2
52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Debit Card,Express,No,No,33,Venmo,Fortnightly,1188,6,Senior,0,Footwear,1,Medium,0
34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Cash,Store Pickup,No,No,1,Credit Card,Weekly,49,7,Middle,0,Outerwear,0,High,3
65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,14,Cash,Fortnightly,896,6,Senior,0,Footwear,1,Medium,0
38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Credit Card,Express,No,No,48,Credit Card,Monthly,1488,4,Middle,0,Clothing,0,High,3
35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Cash,Express,No,No,26,Cash,Weekly,1716,7,Middle,0,Footwear,1,Medium,0
40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,Credit Card,2-Day Shipping,No,No,44,Credit Card,Annually,3608,1,Middle,0,Clothing,1,High,2
23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Venmo,Standard,No,No,18,Debit Card,Fortnightly,1584,6,Young,0,Clothing,1,Low,0
45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Bank Transfer,Next Day Air,No,No,31,Venmo,Every 3 Months,1054,3,Middle,0,Footwear,0,Medium,3
40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Credit Card,Standard,No,No,18,Debit Card,Weekly,1512,7,Middle,0,Footwear,1,Medium,0
42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,Bank Transfer,2-Day Shipping,No,No,41,Credit Card,Every 3 Months,3936,3,Middle,0,Accessories,0,Medium,2
57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Credit Card,Next Day Air,No,No,18,Debit Card,Every 3 Months,1278,3,Senior,0,Footwear,1,High,0
18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Bank Transfer,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,231,5,Young,0,Outerwear,0,Medium,3
18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,PayPal,Next Day Air,No,No,5,Credit Card,Bi-Weekly,330,5,Young,0,Clothing,1,Medium,0
56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,Cash,2-Day Shipping,No,No,13,Debit Card,Annually,273,1,Senior,0,Clothing,1,Medium,0
35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,Credit Card,2-Day Shipping,No,No,22,PayPal,Annually,814,1,Middle,0,Clothing,0,High,3
49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Venmo,Free Shipping,No,No,45,PayPal,Fortnightly,4050,6,Middle,0,Clothing,0,High,2
49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Cash,Store Pickup,No,No,39,PayPal,Every 3 Months,3744,3,Middle,0,Outerwear,0,High,2
34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,PayPal,Next Day Air,No,No,18,Venmo,Annually,666,1,Middle,0,Accessories,0,High,3
63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Cash,Free Shipping,No,No,19,PayPal,Fortnightly,1254,6,Senior,0,Clothing,1,Medium,0
42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Bank Transfer,Next Day Air,No,No,29,Debit Card,Weekly,1305,7,Middle,0,Accessories,1,High,0
41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Venmo,Store Pickup,No,No,19,Credit Card,Weekly,1691,7,Middle,0,Footwear,0,High,3
26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,PayPal,Free Shipping,No,No,22,Debit Card,Monthly,2068,4,Young,0,Footwear,0,Medium,3
48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Venmo,Express,No,No,21,Bank Transfer,Annually,2016,1,Middle,0,Footwear,0,Medium,3
62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Credit Card,Store Pickup,No,No,22,PayPal,Monthly,682,4,Senior,0,Clothing,1,Low,0
24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Venmo,Store Pickup,No,No,44,PayPal,Every 3 Months,3476,3,Young,0,Accessories,1,High,2
48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Venmo,Store Pickup,No,No,42,Bank Transfer,Quarterly,1638,2,Middle,0,Outerwear,1,High,0
31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Debit Card,Standard,No,No,33,Credit Card,Quarterly,726,2,Middle,0,Clothing,0,High,3
41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,PayPal,Standard,No,No,6,Bank Transfer,Annually,192,1,Middle,0,Clothing,0,High,3
24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Bank Transfer,Store Pickup,No,No,44,Credit Card,Every 3 Months,3124,3,Young,0,Clothing,1,High,2
60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Venmo,Free Shipping,No,No,24,Cash,Annually,2304,1,Senior,0,Clothing,1,Medium,0
38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Venmo,Express,No,No,16,PayPal,Quarterly,1312,2,Middle,0,Accessories,0,High,3
58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Cash,Standard,No,No,12,Bank Transfer,Fortnightly,912,6,Senior,0,Accessories,1,High,0
53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,Venmo,2-Day Shipping,No,No,50,PayPal,Monthly,1100,4,Senior,0,Accessories,1,Medium,0
44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,PayPal,Store Pickup,No,No,42,Cash,Quarterly,1680,2,Middle,0,Accessories,1,Medium,0
51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,Bank Transfer,2-Day Shipping,No,No,50,PayPal,Monthly,4600,4,Senior,0,Accessories,0,Medium,2
36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Bank Transfer,Store Pickup,No,No,10,PayPal,Quarterly,940,2,Middle,0,Outerwear,0,Medium,3
20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly,1408,7,Young,0,Clothing,0,High,3
32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Venmo,Express,No,No,37,Venmo,Weekly,1813,7,Middle,0,Accessories,1,Medium,0
66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Monthly,390,4,Senior,0,Clothing,1,Low,0
49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Credit Card,Store Pickup,No,No,27,Credit Card,Annually,1026,1,Middle,0,Clothing,0,High,3
